id,author,rating,content,review_time,country,version,game_cd
review-2399562,VGlt,1,aXMgdGhlcmUgc29tZSBpc3N1ZSB3aXRoIGJyb3duIHNraW5uZWQgcGVvcGxlPw==,2017-06-30 15:33:47,cn,0.0.78,1012
review-2398137,cHBz,1,5Zi/5Zi/77yM6L+Z5ri45oiP5LiN5YWF5Liq5Yeg5LiH6IO9546p77yf5Y6J5a6z5LqG6aqX5rCq,2017-06-30 13:21:07,cn,0.0.78,1012
review-2395540,6Z2S5pil5Ly85rWB5rC0,5,6Z2e5bi45aW9546p77yM55S76Z2i5riF5pmw,2017-06-30 08:57:46,cn,0.0.78,1012
review-2393894,64KY66y07J2Y6rWs66mN,1,5ZG15ZG177yM5LiA5Liq5Zyf6LGq5oqK5omA5pyJ5rS75Yqo6YO95Y2g5LqG77yM546p5L2gbWLllYrvvIzlnoPlnL7muLjmiI/vvIzov5/ml6nopoHpu4Q=,2017-06-30 00:46:30,cn,0.0.78,1012
review-2391590,6KaG5rC06Zq+5pS2,1,5rij5ri477yM5LiN5YWF6ZKx546p5LiN5LiL5Y6777yB6KKr5Zyf6LGq5ZCK5omT77yM6Zmk5LqG5rCU5Lq65peg55So5aSE77yM5Z2R6ZKx5rS75Yqo5LiA5rOi5o6l5LiA5rOi77yB5oqK6ICB5a2Q5Yeg55m+5Z2X6YCA57uZ5oiR77yM6ICB5a2Q5LiN546p5LqG77yB5Li65LuA5LmIOTDkuIfkurrmiZPkuI3ov4fpm4bnu5PnmoQ2MOS4h+S6uu+8jOS7gOS5iOinhOWumu+8jOS8pOS6uuW/g+aHguWQl++8n+i/mOayoeacieivtOaYju+8nw==,2017-06-29 21:21:41,cn,0.0.78,1012
review-2289173,SmF2YVNjcmlwdA==,4,55S76aOO5LiN6ZSZ77yM5b6I6IKd77yM5ZWG5Z+O5b6I5rCq77yM6IGK5aSp6Ieq5bim57+76K+R77yM5oy65LiN6ZSZ55qE44CC6L+Y5pyJ77yM6L+Z5ri45oiP5oi+5rCU5b6I6YeN77yB,2017-06-29 21:19:54,cn,0.0.78,1012
review-2391310,6KW/55Oc,4,6L+Z5Liq5ri45oiP5aS05YOP5aW95YOP5beo55+z5by65qOu5ZWK,2017-06-29 20:52:47,cn,0.0.78,1012
review-2389571,5aSc5pyq5aSu5Li25qKm5b6u5YeJ,5,6L+Z5ri45oiP5oCO5LmI5aKe5Yqg5Y2g6aKG5Zyf5Zyw77yf,2017-06-29 18:17:01,cn,0.0.78,1012
review-2387170,5LiO5oiR5a6JaQ==,5,5Y+q6IO96Z2g5bu66KaB5aGe77yf,2017-06-29 14:45:52,cn,0.0.78,1012
review-2386846,6buR5omL,5,6Juu5aW955qE77yM5oiR5Lmf6Z2e5bi45Zac5qyi6L+Z56eN6YOo6JC95b2i5byP55qE5ri45oiP44CC,2017-06-29 14:12:20,cn,0.0.78,1012
review-2385937,5YOP6Ziz5YWJ6Zmq552A5aSn5rW3,1,546p6L+HQ09L55qE5bCP5LyZ5Ly05Lus44CC5Y+v5ZCm6IO95YaN5qyh55u46IGa77yM5LiA6LW356ew6Zy455+z5Zmo5pe25Luj44CC5oql5ZCNaW5n8J+Zjw==,2017-06-29 12:55:40,cn,0.0.78,1012
review-2385253,6IiK5oOF6Kmx,4,5aSp5aSp6IO95Zyo5LiW55WM6aKR6YGT55yL5Yiw5Za35a2Q5a+56aqC77yM5aSW5Zu95Lq65YW25a6e5Lmf5rKh5aSa6auY55qE57Sg6LSo44CC,2017-06-29 11:59:35,cn,0.0.78,1012
review-2384674,44CB5bCP5ZKW5ZWh44Sf,1,5ri45oiP55yf55qE5b6I5qOS77yM5omj5LiA5YiG57uZ6YKj5Lqb5ri45oiP5Lit55qE4oCc5oSk6Z2S4oCd77yM5ri45oiP546p55qE5piv5qyi5LmQ77yM5q+P5qyh5omT5byA6IGK5aSp6YO95piv5LiA576k57uE5Zui5omT5aSW5Zu95L2s55qE77yM5ZCE56eN6aqC5oiY77yM5LqS5Za377yM5b6I5bCR5pyJ5aSW5Zu95Lq65Y+R6KiA44CC5oiR5Yeg5Liq6Iux5Zu96YK75bGF77yM5LqV5rC05LiN54qv5rKz5rC077yM5pyJ5LiA5qyh5Y2g5LqG5oiR6aKG5Zyw5LiK55qE6LWE5rqQ77yM5oiR5YaZ5L+h5LuW77yM5LuW6ams5LiK57uZ5oiR5p2l5L+h77yM5b6I5pyJ56S86LKM55qE6K+05rKh5pyJ5oG25oSP77yM54S25ZCO5oiR5Lus6IGK5LqG5aW95LmF77yM57+76K+R57O757uf57uZNOWIhvCfmILnhLblkI7miJHkuI3ml7bnmoTmib7lpJblm73kurrogYrlpKnvvIznnJ/nmoTlvojmnInnpLzosozjgILjgILjgILnhLblkI7miJHmiZPkuoblm73kurrpooblnLDnmoTotYTmupDooqvpgqPkuozotKfllrfkuoYz5aSp44CC44CC44CC8J+Yk+ecn+eahOW+iOaXoOWliO+8jOS4jei/h+a4uOaIj+i/mOaYr+WAvOW+l+S4gOeOqeeahO+8jOacgOWQjui/mOaYr+W4jOacm+Wkp+WutuWIq+WBmuaEpOmdkuWVpn4=,2017-06-29 11:10:25,cn,0.0.78,1012
review-2384602,5oSk5oCS55qE54Gr6b6Z,4,5oiR6KeJ5b6X5bqU6K+l5re75Yqg5LiA5Lqb6Ziy5b6h5oCn55qE5bGe5oCn5oiW6ICF56eR5oqA5LuA5LmI55qE77yM57uZ5bmz5rCR5YeP5bCR54K56Ziy5b6h5o2f5aSx77yM6ICM5LiU5Lyk55eF5a656YeP5LiN5ZCI55CG77yM6Iez5bCR5bqU6K+l6K6p5ZCM562J57qn5bu6562R55qE5Lyk55eF5a656YeP562J5LqO5ZCM5pe25Y+v5Lul5rS+5Ye655qE5pyA5aSn5pWw6YeP5ZCn,2017-06-29 11:04:34,cn,0.0.78,1012
review-2384283,5aSn5L2s,5,5oy65Zac5qyi6L+Z5LiA57G75ri45oiP55qE5Lul5YmN5Lmf546p6L+H57G75Ly855qE5ri45oiP77yM5L2G5oiR6KeJ5b6X6L+Z5ri45oiP6L+Y5piv566X6L+Z57G75ri45oiP5Lit5aW9546p55qE5LqG44CC6Jm954S26L+Z5Liq5ri45oiP5b6I5LyY56eA5L2G6L+Y5piv5pyJ5Lqb576O5Lit5LiN6Laz5aaCOue7keWumui0puWPt++8jOWcqOS9oOeOqeeahOato+WXqOaXtueqgeeEtuaDs+WIsOi/mOayoee7keWumui0puWPt++8jOS6juaYr+aDs+e7keWumui0puWPt+S9huWNtOWPkeeOsOelnuS7luWWteWPquiDveeUqOW+ruS/oe+8geeIt+eIt+S4jeeUqOW+ruS/oeWViu+8geWwj+WtpueUnzoo56We5LuW5Za177yB6L+Z5piv5oiR5aaIKOeIuCnnmoTmiYvmnLrvvIznu5Hlrprov5jkuI3ooqvmiZPmrbvvvIEp5omA5pyJ5LiA5oiR5biM5pyb5re75Yqg5LiA5Lqb5Yir55qE57uR5a6a5pa55byP6K6p5bm/5aSn5LiN55So5b6u5L+h55qE5Lq65aOr5Lmf5Y+v5Lul57uR5a6a77yB,2017-06-29 10:34:42,cn,0.0.78,1012
review-2383037,6aG+5LiD5YeJ,1,5oC76ICM6KiA5LmL77yM5Z6D5Zy+5ri45oiP77yM546p5ri45oiP6Z2e6KaB5YWF6ZKx5LmI77yf5ou/54i25q+N55qE6KGA5rGX6ZKx5Y675b6A5ri45oiP57qn5YWF6ZKx5om+6Ieq5Zyo5oSf77yM5Z6D5Zy+5ri45oiP,2017-06-29 07:25:00,cn,0.0.78,1012
review-2380898,6L+c5pa58J+Ngw==,5,5ri45oiP5LiN6ZSZ77yM5pyJ5paw6bKc5oSf44CC,2017-06-28 23:16:14,cn,0.0.78,1012
review-2379534,QXZpY2lp,1,5ri45oiP5ZCE56eN54uX5omYIOS4k+mXqOaJk+S4reWbveS6uuWIuua/gOa2iOi0uQ==,2017-06-28 22:29:14,cn,0.0.78,1012
review-2379381,6JC94oSi,3,5LiA5LiqNzAw5LiH55qE5omT5LiA576k5LiJ5Zub5Y2B5LiH55qE6L+Y55yf54m55LmINjY25ZWK44CC,2017-06-28 21:26:51,cn,0.0.78,1012
review-2377578,5oGg6Iu4,1,5q275Yy65piv5L2g5Lus6Ieq5bex5pCe55qE44CC,2017-06-28 18:37:14,cn,0.0.78,1012
review-2377077,55av5a2Q6Iis0LXmiJE=,1,5Lu/Y29r77yM5Y+q6IO96K+05Lu/55qE5LiA6Iis77yM54S26ICMY29r5pyA54i955qE54K55Zyo5LqO5aSn5Zyw5Zu+55qE6LWE5rqQ5LqJ5aS677yM6K+45L6v5LqJ6Zy455qE5oSf6KeJ77yM6ICM6L+Z5Liq5ri45oiP5Zyo6Ieq5bex5Z+O6YeM6L+Y5aW977yM5LiA5pem5Yiw5aSn5Zyw5Zu+5LiA54K55oSf6KeJ6YO95rKh5pyJ44CC6ICM5LiU5b6I5aSa57uG6IqC5b6I5beu77yM5q+U5aaC55yL5LiN5Yiw5bu6562R5YWN6LS556eS5p2A5pe26Ze077yM55yL5LiN5Yiw5piv5Yeg5Y+35pyN77yI5Y+v6IO95pyJ5L2G5piv5oiR5rKh5om+5Yiw6ICM5LiU56Gu5a6e6Zq+5om+77yJ77yM5oC755qE5p2l6K+077yM6IO95LiN6IO95aSn54Gr5LiN56Gu5a6a77yM5q+V56ufY29r54+g546J5Zyo5YmN77yM6ICM5LiU5Lyw6K6h5Lmf5LiN5Lya5q+UY29r54Gr55qE5pu05LmF,2017-06-28 17:58:26,cn,0.0.78,1012
review-2376901,5a6J5YWo5aeU5ZGY,1,5YWl5Z2R6ZyA6LCo5oWO77yM5oCO5LmI6K+05ZGi77yM5bCx5piv5LiA5Liq5LiN5a6M5YWo55qE5ri45oiP5qih5byP,2017-06-28 17:44:30,cn,0.0.78,1012
review-2376741,572X5bCP54m5,1,5ZCM562J57qn5YW15ZCD5pS76Ziy5Yqg5oiQ77yM6L+Y5omT5LiN6L+H5ZCM5qC35pWw6YeP5ZCM5qC3562J57qn55qE5YW177yM5p2l57uZ5oiR6Kej6YeK5LiA5LiL77yM5L2g5Lus55qE5pWw5o2u6YO95ZCD5bGO5Y675ZWm77yf5LiN5aW95oSP5oCd5pq06ISP6K+d5LqG77yM6L+Y5pyJ6bq754Om5LiL5qyh5LiN6KaB5Zyo5LiA5Liq5pyN5pS+VG3pgqPkuYjlpJrmi5bvvIzov5jmnInkuIDkuKrmsqHlrozlloTnmoTmsKrph5HmuLjmiI/kvaDov5nmmK/lhYnmmI7mraPlpKfnmoTlnZHpkrHllYrvvIHkvanmnI3kvanmnI3vvIE=,2017-06-28 17:37:10,cn,0.0.78,1012
review-2376202,WElBT+W4iOWFhA==,3,5beu6K+E77yB77yB77yB5piO5piO5Lu/55qE5piv5YiX546L55qE57q35LqJ77yB77yB77yB5LiA6aKX5pif5bey57uP5a+55L2g5b6I5aW95LqG77yB77yB77yB,2017-06-28 16:44:04,cn,0.0.78,1012
review-2376043,54G16aOO6Z2S,5,5Z6D5Zy+5ri45oiP6KeB5aSa5LqG77yM5LiN6L+H6L+Z5LmI5Z6D5Zy+,2017-06-28 16:29:00,cn,0.0.78,1012
review-2375077,6YCD6YG/5a2k54us,3,55qE6L+Y5piv5aS05LiA5Liq44CC77yI6bq754Om6aG25LiK5Y6777yM5LiN6KaB6K6p5paw5Lq66K+v5YWl5q2n6YCU77yJ44CM5Li76KaB5piv5rCq6YeR44CN,2017-06-28 14:55:12,cn,0.0.78,1012
review-2372298,5reH5YiZ5pyJ5bK4,4,5LiJ5pif77yM5oyJ54Wn5ri45oiP5rCq6YeR5qCH5YeG5p2l55yL6L+Y566X5Y+v5Lul77yM6Zu25rCq5YWa6IO9546p5Yiw5YidLuS4reacn++8jOWQjuacn+W+l+eci+S4quS6uuWPkeWxleWSjOawqumHkeeahOeoi+W6puS6huOAgui/mea4uOaIj+emj+WIqeS4jeWwke+8jOS4quS6uuavlOi+g+WWnOasouadvum8oOeahOmaj+acuuWlluWKse+8jOacieaXtuWAmeaDiuWWnOadpeeahOWwseaYr+mCo+S5iOeqgeeEtuOAguaJo+S4pOaYn+aYr+WboOS4uua4uOaIj+awm+WbtO+8jOWbveWklueahOaciOS6ruS5n+S4jeaYr+mCo+S5iOWchu+8jOmavumBk+WPquacieS4reWbveacieWWt+WtkD/kuI3lrZjlnKjnmoTvvIzpgqPogIHlpJbni6DotbfmnaXnroDnm7TmsqHmsrvvvIzmmKjmmZrmiJHnnIvkuIrkuKrotYTmupDlnLDvvIzot5HkuobljYrlpKnlj5HnjrDkuZ/mnInkuKrnjqnlrrblnKjlvoDpgqPph4zotbbjgILmiJHpobrnnYDnur/mnaHmib7ov4fljrvnu5nku5blj5HkuobmnaHpgq7ku7bllYbph4/kuIvog73kuI3og73orqnnu5nmiJHvvIznhLblkI7jgILjgILjgILku5bnu5nmiJHlm57kuobmnaFmIHUgYyBrLi7miJHmsqHmlaLlkLHlo7DvvIzlm6DkuLrku5blpKfmnKzmr5TmiJHpq5jlvojlpJrvvIzmiYDku6XmiJHlsLHmsqHnkIbku5bvvIzmiZPnkIbmiZPnkIbpg6jokL3lsLHml6nml6nnnaHkuIvkuobvvIzmsqHmg7PliLDml6nkuIrkuIDnnIvlsYXnhLbmnInkuIPkuKrkurrmiZPmiJHvvIHkuIDnnIvov5jmmK/lkIzkuIDkuKrogZTnm5/nmoTjgILjgILlv4PmgIHlt67ngrnngrjkuobvvIzlnKjlhazlsY/kuIrnu4/luLjog73nnIvliLDnjqnlrrbkupLmgLzvvIznhLblkI7mnInkurrlj4jopoHor7Tov5nmmK/lsI/lrabnlJ/kuobvvIzlhbblrp7lpKflrrbmnInmsqHmnInmg7Pov4fvvIw5MOWQjuWwj+aXtuWAmeS4uuS7gOS5iOS4jei/meagtz/lm6DkuLrnjq/looPnmoTlvbHlk43vvIzmiJHku6zmjqXop6bnmoTkuJzopb/lsJHvvIzmiYDku6Xnn6XpgZPlkozkuobop6PnmoTkuZ/lsJHjgILnjrDlnKjkuI3lkIzkuobvvIzmiYvmnLrkurrmiYvkuIDkuKrvvIzlnKjnvZHkuIrog73nnIvop4HlkITnp43lkITmoLfnmoTkurrlkozkuovnianvvIzmiYDku6XmraPmmK/lm6DkuLrov5nmoLfnmoTnjq/looPpgKDlsLHkuobnjrDlnKjmiJHku6zmiYDor7TnmoTigJzlsI/lrabnlJ/igJ3lkrPlkrPvvIzmia/ov5zkuobvvIzlj43mraPov5nmuLjmiI/miJHluIzmnJvlkITkvY3kuI3opoHlpKrorqTnnJ/vvIzmuLjmiI/ogIzlt7LjgILlvZPnhLbvvIzmrKfmtLLkurrpmaTlpJbjgII=,2017-06-28 10:36:24,cn,0.0.78,1012
review-2371586,QXJjaGVy,1,772e772e772e772e772e772e772e772e772e772e772e772e772e772e,2017-06-28 09:08:31,cn,0.0.78,1012
review-2370426,UGhhbnRvbQ==,1,5ri45oiP55yf5qOS5oiR5YWt5bCP5pe25bCx5YWr57qn5LqG5ri45oiP55yf5qOS5oiR5YWt5bCP5pe25bCx5YWr57qn5aSn5pysSu+8jOivtOS4jeWlveeOqeeahOmDveaYr+S9oOS7rOWJjeacn+WkquW8se+8jOWPkeiCsuS4jei1t+adpeOAgumCo+S5iOWIq+S6uuaAjuS5iOWPkeiCsui1t+adpeeahO+8nw==,2017-06-28 02:57:38,cn,0.0.78,1012
review-2364737,U09USElT,5,5b6I6YCC5ZCI5omT5Y+R5pe26Ze077yM5rKh5LqL55qE5pe25YCZ546p546p5ZCn,2017-06-27 18:28:41,cn,0.0.78,1012
review-2363558,55m96KGj,5,6L+Z5ri45oiP5a6M5YWo6KKr4oCc5oSk6Z2S4oCd5q+B5LqG77yM6IGK5aSp5Yy65a6M5YWo5LiN6IO955yL77yM5LiN6IO95a6J5a6J6Z2Z6Z2Z6ICB6ICB5a6e5a6e546p5Lya5ri45oiP5LmI77yMbWR6eg==,2017-06-27 16:56:35,cn,0.0.78,1012
review-2361784,b2lsX+ecvOmVnA==,1,6L+Z5ri45oiP5bCx5Lik5Liq5a2X77yM5ZOI5ZOI,2017-06-27 14:12:02,cn,0.0.78,1012
review-2358061,5pyI5YWJ,4,6L+Y5pyJ5LuA5LmI5oSP5oCd57un57ut546p5LiL5Y67,2017-06-27 06:19:25,cn,0.0.78,1012
review-2354602,5aSp5YGa5a2954q55Y+v5ZSv,5,5b6I5aW955qE5ri45oiP77yM55S76Z2i6Z2e5bi455qE5qOS77yM6Z+z5pWI5Lmf5b6I5aW977yB,2017-06-26 20:48:29,cn,0.0.78,1012
review-2353995,6b6a5pet5rab,4,MTAz57qi6ImyenN077yM5ri45oiP6L+Y5aW96ICB5aSW5Lq65Lmf5oy65aW977yM5bCx5piv5ri45oiP6YeM5Zu95Lq65q+U6L6D5oG25b+D77yM5oiR5Zyo6ICB5aSW6IGU55uf5bCx5piv5rGJ5aW45LuA5LmI5oOz5rOVP+S4reWbvemCo+S5iOWkmuS6uueOsOWunuW4ruWKqeWkluWbveWPkeWxleeahOm6u+eDpuWIq+WcqOa4uOaIj+mHjOWFhemSseS6huWOu+WbveWkluS5sOaKiuaequiwouiwouKVru+8iOKVr++8v+KVsO+8ieKVreS4gOaYn+aJo+e7meaXoOiEkei3n+mjjueahOWCu3g=,2017-06-26 19:54:24,cn,0.0.78,1012
review-2351146,w5c=,5,6LCB5pWi5Za3bXZw5oiR5omT5q276LCB77yM5oiR55qE5aW95YWE5byfbXZw77yM5L2g5LiN5L+h77yf5Yia5Yia5LiA5LiqbXZw55qE5Ye65Y675pWj5q2l77yM5oiR5ouF5b+D5LuW5Ye66Zeo6KKr5pKe5q2777yM5aSp5ZOq77yM56uf54S25pyJ6L+Z56eN5aW95YWE5byf77yM5L+X6K+d6K+05b6X5aW977yM5aSn5Yiw5Zu95a625Yab5LqL77yM5bCP5Yiw5ZCD6aWt5ouJ5bGO77yM6L+e5ZCD6aWt5ouJ5bGO55qE5LqL6YO95Li65LuW5aSE5aSE552A5oOz55qE5YWE5byf5bey57uP5LiN5aSa5LqG44CC,2017-06-26 19:33:14,cn,0.0.78,1012
review-2283957,54Gw,3,5LiA5Y+l6K+d5rKh6ZKx546p5LuA5LmI5ri45oiP772e5b+r5byD5Z2R55qE5oiR,2017-06-26 19:25:41,cn,0.0.78,1012
review-2347572,54mn5LqR,1,5ri45oiP5a+56Z2e5Lq65rCR5biB546p5a625piv5ruh5ruh55qE5oG25oSP77yM5omT6YeO5oCq6KaB5omj5L2T5Yqb77yM5L6155Wl5Y205LiN6ZyA6KaB77yM6KKr5omT5LmL5ZCO5peg5oqk55u+77yM5Y+q6KaB5Lq65rCR5biB546p5a625LmQ5oSP77yM5Y+v5Lul5YiG5YiG6ZKf5ouG5LqG5L2g77yM5oyJ54Wn5byA5Y+R5ZWG6L+Z5Liq5YGa5rOV77yM5ri45oiP57ud5a+55piv55+t5ZG955qE77yM5Li65L2V6K+05Zu95Lqn5ri45oiP5b6I6b6M6LmJ77yM5L2T6aqM5oSf5aSq5beu77yM5rKh5pyJ5Lid5q+r5pON5L2c5Y+v6KiA77yM5Y+q6KaB5YWF6ZKx5LiA5Liq5Lq65Y+v5Lul5oyR5oiY5omA5pyJ5bmz5rCR77yM5omA5Lul5Li65LqG6YG/5YWN5o6l5LiL5p2l55qE5paw546p5a625oSf5Yiw5LiN6YCC5bqU77yM5aSn5a6255u05o6l55Wl6L+H6L+Z5ri45oiP5Y2z5Y+v77yM5LiN5oOz57uZ6L+Z56C054OC6Iqx5LiA5YiG6ZKx77yM5oq15Yi26L+Z56eN56C054OC77yM5YOP6L+Z56eN56C054OC5rC46L+c5peg5rOV5LiOY29j6L+Z5qC355qE5ri45oiP5ZCM5Y+w77yM5Y+q5piv5ZC46YeR5pGG5LqG44CC,2017-06-26 08:58:59,cn,0.0.78,1012
review-2347085,6Lmy5Z2R6YCX6JuG6JuGIHN3ag==,4,5oiR5Li65LuA5LmI5YiG5Lqr5LiN5LqG6YKu5Lu25LqG,2017-06-26 06:50:33,cn,0.0.78,1012
review-2346272,5LqM5Y+U,1,5Liq5Lq66K6y56m255S76LSo5LiK55qE6KeG6KeJ5pWI5p6cIOi/meS4qua4uOaIj+aIkeWPqueOqeS6huS4jeWIsOS4gOWIhumSn+WwseWNuOi9veS6hiDlm5vmmJ/pg73miaPnlLvotKgg5YW25LuW5pyJ6ICQ5b+D55qE546p5a625Y+v5Lul5aSa546p546p,2017-06-26 01:14:07,cn,0.0.78,1012
review-2345899,5YWD5Yay5Zyo5ZCm,1,546p5LqG5Yeg5pif5pyf77yM5YWI57uZ5L2g5p2l5Liq5beu6K+E44CC,2017-06-26 00:23:11,cn,0.0.78,1012
review-2339978,5aSp5Z+f5rWB6KeeO+a4suafk+a1ruWwmOe5geWNjg==,5,56ys5LiA77ya5pyI5Y2h5YWF5YC877yM6ZKx5omj5LqG77yM5bCx5piv5LiN5Yiw6LSm77yM5om+5a6i5pyN6L+f6L+f5LiN5aSE55CG44CC,2017-06-25 16:04:40,cn,0.0.78,1012
review-2337981,44Of5YKy5byR44Oh57+8,1,56ys5LqM77ya5Zyf6LGq5ZKM5bmz5rCR5beu6Led5beo5beo5beo5beo5aSn44CC,2017-06-25 13:19:02,cn,0.0.78,1012
review-2334871,em5ndA==,4,56ys5LiJ77ya5LiA576k4oCc5Zu95Lq64oCd57uE6Zif6aqC6ICB5aSW77yM5ZKL6IO95LiN6IO95pyJ54K55ra15YW744CC,2017-06-25 08:53:04,cn,0.0.78,1012
review-2334647,5aO55p2v6ICB6YW45aW2,1,5LuA5LmI5pe25YCZ5byA5paw5pyN6YeN5paw546p5a+56L+Z5ri45oiP5pyJ5LiA5a6a55qE5LqG6Kej5LqG5YaN546pIOS4jeS8muavlOWIq+S6uuW3ruWTquS5iOWkmuOAguOAgg==,2017-06-25 08:25:51,cn,0.0.78,1012
review-2334316,TGFuY2Vsb3Q=,5,5LiA5pif57uZ55S76aOO5YW25LuW5ZKM6L+Z57G75ri45oiP6ICB546p5a625qy66LSf5paw546p5a62,2017-06-25 07:34:08,cn,0.0.78,1012
review-2330463,6I6r6Zui,5,6L+Z5Liq5ri45oiP77yM6LaF6LWe44CC6Zmk5byA5ri45oiP5pys6Lqr77yM5oiR5oqK6L+Z5Liq5ri45oiP5b2T5Lqk5Y+L6L2v5Lu277yI5ri45oiP5bim57+76K+R57O757uf77yJ44CC5omA5Lul77yM5Y+v5Lul5ZKM5aSW5Zu95bCP5aeQ5aeQ5Lqk5pyL5Y+L44CC8J+Ygg==,2017-06-24 21:25:44,cn,0.0.78,1012
review-2329550,SW5obyBCYWNr,3,5rCq6YeR5ZKL5bCx6YKj5LmI6LS55LqL5ZGi77yM5Yir5Lq65a6256eS5Yiw6LSm77yM6L+Z6YeMM+WkqemDveayoeS4gOS4qumsvOW9seOAguOAgg==,2017-06-24 20:17:52,cn,0.0.78,1012
review-2327857,5bCP546L5a2Q,5,5Yia5byA5aeL546p77yM6L+Y6KGM5ZCn,2017-06-24 17:58:15,cn,0.0.78,1012
review-2324827,5LuO5a65,1,55yL6LW35p2l6L+Y5Y+v5Lul77yM5YWI546p546p,2017-06-24 14:04:07,cn,0.0.78,1012
review-2323869,6Zi/6b6Z,5,5oCO5LmI6K+05ZGi77yM5pyJ6ZKx5bCx5piv5aSn5L2s77yM5Y6f5aeL5Lq65oiY5LqJ55qE5pe25YCZ6KKr6Ieq5bex6YOo6JC955qE5Lq65bGg5p2A5LiA5rOi77yM556s6Ze05bCx5rKh5pyJ546p5LiL5Y6755qE5YW06Laj5LqG8J+YkQ==,2017-06-24 12:52:22,cn,0.0.78,1012
review-2323301,MQ==,4,5LiN6ZSZXs+JXg==,2017-06-24 12:10:32,cn,0.0.78,1012
review-2321048,5ZWK,5,6L+Z6K6+572u5pyJ6Zeu6aKYIOS6jOe6p+WFteaJk+S4gOe6p+WFtei3n+iZkOiPnOS4gOagtyAg5oiR5Lus6YOo6JC95Y2B5aSa5Lq6IDkwMDAw5YW1IOWOu+aJkzHkuKrkurozNTAwMCDmoLnmnKzmiZPkuI3ov4cg5Lik5Liq6IGU55uf55u05o6l6KKr5LiA5Liq5Lq65bGg5a6MIOWFteWFqOayoSDlsLHpl67mgI7kuYjnjqkg6YKj5Liq5Lq655u05o6l5Yiw5Z+65Zyw5omTIOOAgiDkuI3or7TkuoYg5aal5aal5Y245ri45oiP,2017-06-24 08:41:10,cn,0.0.78,1012
review-2320615,Q1Faenp6,1,5rKh6ZKx5Yir546p77yM5rKh6ZKx5Yir546p77yM5rKh6ZKx5Yir546p77yM6YeN6KaB55qE5LqL5oOF6K+0M+mBje+8jOa4uOaIj+eugOWNleebtOeZveaKgOacr+WQq+mHj+W+iOWwkeOAguWPquimgeS9oOaciemSse+8jOS9oOWwseWPr+S7peWPmOW+l+abtOW8uuOAguWNh+e6p++8jOmAoOWFte+8jOeglOeptuenkeaKgO+8jOetieS9oOiKseWkp+mHj+aXtumXtOe7iOS6juWNh+e6p+WIsDnnuqfopoHloZ7vvIznoJTnqbblrozkuIDkuKoy57qn5YW177yM5oiY5paX5Yqb5Yia5Yia56qB56C0MTDkuIfnmoTml7blgJnvvIzlnJ/osarku6zmiJjmlpflipvlt7Lnu48zMDDkuIfvvIzmu6Hmu6HnmoQz57qn5YW144CC6LSr5rCR5Zyo6YeM6Z2i5bCx5piv57uZ5Zyf6LGq5a+75byA5b+D55qE44CC5ri45oiP5L2T6aqM5beu6K+E44CC5ZSv5LiA5LiA6aKX5pif57uZ5Zyo5ri45oiP5Lqk5rWB5LiK77yM6IGU55uf5ZKM6ICB5aSW55qE5Lq66YO95q+U6L6D5aWI5pav44CC,2017-06-24 07:37:42,cn,0.0.78,1012
review-2319997,aHVhaHVhODg5Mw==,3,55S76Z2i77yaNi8xMA==,2017-06-24 03:17:12,cn,0.0.78,1012
review-2316470,5rGh5Li25Za1546L,5,5ri45oiP5oCn77yaNi41LzEw,2017-06-23 21:08:03,cn,0.0.78,1012
review-2285056,55m9,1,5ZevICDkuI3plJk=,2017-06-23 20:20:58,cn,0.0.78,1012
review-2315450,5peg6IGK,5,6L6j6bih5ri45oiPICDljYPkuIfliKvkuIsgIOS4gOaYn+mDveaYr+WkmueahCAg6ZqP6ZqP5L6/5L6/5LiA5Liq5Lq65YWF55qE6ZKx5aSa5LiA54K55bCx6IO96Zy45pyNICDmnInmsqHmnInogIPomZHov4flsI9y546p5a625ZKM5bmz5rCR55qE5oSf5Y+XICDlsY7liLDmnoHoh7TnmoTmuLjmiI/kvZPpqowgIOeOqeS6huS4pOWkqSAg5Lmf5YWF5LqG5Yeg55m+5Z2X6ZKxICDmgLvnmoTmnaXor7TkuIDkuKrlrZcgIOWmguaenOS9oOS4jeaYr+Wcn+ixqiAg6YKj5LmI6L+c56a76L+Z5Liq5ri45oiPICDlpKrlnoPlnL4=,2017-06-23 19:48:37,cn,0.0.78,1012
review-2313517,5YWr5Z2X6ZKx,4,5Yia5Yia546p77yM6L+Y5Y+v5Lul5ZCn44CC,2017-06-23 17:35:17,cn,0.0.78,1012
review-2311668,55S15L+h5rWB6YeP5Y2hOOWFg+WMhemCrg==,4,6Ziy5q2i5rKJ6L+36ZmQ5Yi25pe26Ze055yf55qE6K6p5oiR5aW95rCU5ZWK5ZWK5ZWK5ZWK5ZWK5ZWK,2017-06-23 14:55:24,cn,0.0.78,1012
review-2311370,6YOt,3,5LiN6L+H5ri45oiP55yf55qE5b6I5aW9546p5b6I5pyJ6Laj,2017-06-23 14:22:51,cn,0.0.78,1012
